drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
recurring,5000,periodic,,,5,500,20,0.7591,0.7742,0.744,-0.030200000000000005,5,1.0,5,0,42
recurring,5000,periodic,,,5,500,20,0.7231,0.7102,0.736,0.025799999999999934,5,1.0,5,0,123
recurring,5000,periodic,,,5,500,20,0.8082,0.8212,0.7952,-0.026000000000000023,5,1.0,5,0,456
recurring,5000,periodic,,,5,500,20,0.7927,0.7848,0.8006,0.015799999999999925,5,1.0,5,0,789
recurring,5000,periodic,,,5,500,20,0.8193,0.809,0.8296,0.02059999999999995,5,1.0,5,0,1011
recurring,5000,periodic,,,5,500,20,0.747,0.7286,0.7654,0.036799999999999944,5,1.0,5,0,1213
recurring,5000,periodic,,,5,500,20,0.7695,0.7684,0.7706,0.0021999999999999797,5,1.0,5,0,1415
recurring,5000,periodic,,,5,500,20,0.7854,0.781,0.7898,0.008799999999999919,5,1.0,5,0,1617
recurring,5000,periodic,,,5,500,20,0.7588,0.7838,0.7338,-0.050000000000000044,5,1.0,5,0,1819
recurring,5000,periodic,,,5,500,20,0.7628,0.7932,0.7324,-0.060799999999999965,5,1.0,5,0,2021
recurring,5000,periodic,,,10,10,1,0.7578,0.7694,0.7462,-0.0232,10,1.0,10,0,42
recurring,5000,periodic,,,10,10,1,0.7234,0.7098,0.737,0.027200000000000002,10,1.0,10,0,123
recurring,5000,periodic,,,10,10,1,0.8048,0.818,0.7916,-0.02639999999999998,10,1.0,10,0,456
recurring,5000,periodic,,,10,10,1,0.7937,0.7916,0.7958,0.0041999999999999815,10,1.0,10,0,789
recurring,5000,periodic,,,10,10,1,0.8152,0.804,0.8264,0.022399999999999975,10,1.0,10,0,1011
recurring,5000,periodic,,,10,10,1,0.7408,0.7222,0.7594,0.03720000000000001,10,1.0,10,0,1213
recurring,5000,periodic,,,10,10,1,0.7676,0.7716,0.7636,-0.008000000000000007,10,1.0,10,0,1415
recurring,5000,periodic,,,10,10,1,0.7829,0.7782,0.7876,0.009399999999999964,10,1.0,10,0,1617
recurring,5000,periodic,,,10,10,1,0.7629,0.7904,0.7354,-0.05499999999999994,10,1.0,10,0,1819
recurring,5000,periodic,,,10,10,1,0.763,0.795,0.731,-0.06400000000000006,10,1.0,10,0,2021
recurring,5000,periodic,,,10,100,5,0.7601,0.7788,0.7414,-0.0374000000000001,10,1.0,10,0,42
recurring,5000,periodic,,,10,100,5,0.7273,0.7142,0.7404,0.0262,10,1.0,10,0,123
recurring,5000,periodic,,,10,100,5,0.807,0.821,0.793,-0.027999999999999914,10,1.0,10,0,456
recurring,5000,periodic,,,10,100,5,0.7932,0.7898,0.7966,0.006800000000000028,10,1.0,10,0,789
recurring,5000,periodic,,,10,100,5,0.8173,0.8052,0.8294,0.0242,10,1.0,10,0,1011
recurring,5000,periodic,,,10,100,5,0.7384,0.722,0.7548,0.03280000000000005,10,1.0,10,0,1213
recurring,5000,periodic,,,10,100,5,0.769,0.7738,0.7642,-0.009600000000000053,10,1.0,10,0,1415
recurring,5000,periodic,,,10,100,5,0.7851,0.7818,0.7884,0.006599999999999939,10,1.0,10,0,1617
recurring,5000,periodic,,,10,100,5,0.7645,0.7896,0.7394,-0.05020000000000002,10,1.0,10,0,1819
recurring,5000,periodic,,,10,100,5,0.7642,0.7932,0.7352,-0.05800000000000005,10,1.0,10,0,2021
recurring,5000,periodic,,,10,500,20,0.76,0.7734,0.7466,-0.026799999999999935,10,1.0,5,5,42
recurring,5000,periodic,,,10,500,20,0.7252,0.7148,0.7356,0.02080000000000004,10,1.0,5,5,123
recurring,5000,periodic,,,10,500,20,0.809,0.8218,0.7962,-0.025599999999999956,10,1.0,5,5,456
recurring,5000,periodic,,,10,500,20,0.7937,0.7864,0.801,0.014600000000000057,10,1.0,5,5,789
recurring,5000,periodic,,,10,500,20,0.82,0.8106,0.8294,0.01880000000000004,10,1.0,5,5,1011
recurring,5000,periodic,,,10,500,20,0.7404,0.7218,0.759,0.03720000000000001,10,1.0,5,5,1213
recurring,5000,periodic,,,10,500,20,0.7676,0.7698,0.7654,-0.0044000000000000705,10,1.0,5,5,1415
recurring,5000,periodic,,,10,500,20,0.7839,0.7814,0.7864,0.0050000000000000044,10,1.0,5,5,1617
recurring,5000,periodic,,,10,500,20,0.7591,0.7872,0.731,-0.05620000000000003,10,1.0,5,5,1819
